cc,country,distance,force_ping_select,host,https_functional,id,isp_id,lat,lon,name,preferred,sponsor,url
PA,Panama,5388,,velocidad.tigo.com.pa.prod.hosts.ooklaserver.net:8080,1,3416,2101,8.9948,-79.5230,Panama City,0,Tigo,http://velocidad.tigo.com.pa:8080/speedtest/upload.php
PA,Panama,5389,,speed1.transoceanet.com:8080,1,28116,160524,8.9824,-79.5199,Panama City,0,Trans Ocean Network,http://speed1.transoceanet.com:8080/speedtest/upload.php
PA,Panama,5389,,speedtest.telca.pa.prod.hosts.ooklaserver.net:8080,1,68071,304627,8.9824,-79.5199,Panama,0,Telca Telecomunicaciones,http://speedtest.telca.pa:8080/speedtest/upload.php
PA,Panama,5389,,speedtest.topmanage.net.prod.hosts.ooklaserver.net:8080,1,55647,209070,8.9824,-79.5199,Panama City,0,TopManage,http://speedtest.topmanage.net:8080/speedtest/upload.php
IN,India,3986,,nms.bhrbroadband.com.prod.hosts.ooklaserver.net:8080,1,48835,221103,30.6942,76.8606,Panchkula,0,BHR Broadband,http://nms.bhrbroadband.com:8080/speedtest/upload.php
US,United States,5278,,sp1.socen.com.prod.hosts.ooklaserver.net:8080,1,20279,14877,37.6826,-113.0744,"Panguitch, UT",0,SCBroadband,http://sp1.socen.com:8080/speedtest/upload.php
IN,India,4050,,stpanipat.softechinfosol.com.prod.hosts.ooklaserver.net:8080,1,34920,105859,29.3909,76.9635,Panipat,0,Softech Infosol,http://stpanipat.softechinfosol.com:8080/speedtest/upload.php
IN,India,4050,,speedtest.joshicommunication.in.prod.hosts.ooklaserver.net:8080,1,70910,255550,29.3909,76.9635,Panipat,0,Joshi Communication,http://speedtest.joshicommunication.in:8080/speedtest/upload.php
PF,French Polynesia,9774,,speedtest4.ora.pf:8080,1,64886,54889,-17.5350,-149.5696,Papeete,0,Ora Mobile,http://speedtest4.ora.pf:8080/speedtest/upload.php
PF,French Polynesia,9774,,ookla.mana.pf.prod.hosts.ooklaserver.net:8080,1,31118,99064,-17.5350,-149.5696,Papeete,0,Vini,http://ookla.mana.pf:8080/speedtest/upload.php
BR,Brazil,5762,,speedtest.psp.g6internet.com.br.prod.hosts.ooklaserver.net:8080,1,64672,127988,-22.5539,-45.7800,Paraisópolis,0,G6 INTERNET,http://speedtest.psp.g6internet.com.br:8080/speedtest/upload.php
BR,Brazil,5762,,speedtest.infohousefibra.com.br:8080,1,64250,82437,-22.5539,-45.7800,Paraisópolis,0,Infohouse Fibra,http://speedtest.infohousefibra.com.br:8080/speedtest/upload.php
BR,Brazil,5762,,speedtest.newconnect.net.br:8080,1,49613,290327,-22.5539,-45.7800,Paraisópolis,0,NEW CONNECT,http://speedtest.newconnect.net.br:8080/speedtest/upload.php
BR,Brazil,5845,,teste.giganetparaisopolis.com.br:8080,1,60918,241965,-23.5000,-46.6167,São Paulo,0,Giga Net Paraisópolis,http://teste.giganetparaisopolis.com.br:8080/speedtest/upload.php
BR,Brazil,4645,,sp1.brownnet.com.br:8080,1,13846,277358,-8.9192,-36.6552,Paranatama,0,Brownnet Provedor,http://sp1.brownnet.com.br:8080/speedtest/upload.php
BR,Brazil,5390,,velocidade-pta.wavemax.com.br:8080,1,59901,154698,-9.6665,-56.4735,Paranaíta,0,Wavemax Internet,http://velocidade-pta.wavemax.com.br:8080/speedtest/upload.php
BR,Brazil,5517,,speedtest.virtualconnect.net.br.prod.hosts.ooklaserver.net:8080,1,17100,132579,-13.3907,-54.2593,Paranatinga,0,VIRTUAL CONNECT,http://speedtest.virtualconnect.net.br:8080/speedtest/upload.php
BR,Brazil,5565,,velocimetro.greentelecom.com.br:8080,1,42005,264132,-18.9997,-46.3127,Carmo do Paranaíba,0,Green Telecom,http://velocimetro.greentelecom.com.br:8080/speedtest/upload.php
BR,Brazil,5707,,ookla.agilinformatica.com:8080,1,57885,318474,-18.9125,-50.6548,Paranaiguara,0,ÁGIL NET,http://ookla.agilinformatica.com:8080/speedtest/upload.php
BR,Brazil,5770,,speedtestpba.facnett.com.br:8080,1,5403,93920,-19.6751,-51.1913,Paranaíba,0,FacNet Fibra,http://speedtestpba.facnett.com.br:8080/speedtest/upload.php
BR,Brazil,5770,,velocidade.escorpionnet.com.br:8080,1,58290,310038,-19.6751,-51.1913,Paranaíba,0,Escorpion Internet,http://velocidade.escorpionnet.com.br:8080/speedtest/upload.php
BR,Brazil,5770,,spdpnb.grupoabenet.com.br:8080,1,72292,132786,-19.6766,-51.1917,Paranaíba,0,Abenet,http://spdpnb.grupoabenet.com.br:8080/speedtest/upload.php
BR,Brazil,6012,,speedtest.fornet.com.br:8080,1,27858,41566,-23.0728,-52.4650,Paranavaí,0,ForNet Telecom,http://speedtest.fornet.com.br:8080/speedtest/upload.php
BR,Brazil,6025,,speedtest.seafiber.com.br.prod.hosts.ooklaserver.net:8080,1,32505,193850,-25.5071,-48.5187,Paranaguá,0,Sea Fiber Telecomunicações Ltda,http://speedtest.seafiber.com.br:8080/speedtest/upload.php
PH,Philippines,6692,,laspinas1.smart.com.ph.prod.hosts.ooklaserver.net:8080,1,7521,103369,14.4793,121.0198,Paranaque City,0,Smart Communications,http://laspinas1.smart.com.ph:8080/speedtest/upload.php
PH,Philippines,6692,,pqe-spdtst-srv.convergeict.com:8080,1,45807,156043,14.4729,121.0192,Paranaque,0,Converge ICT Solutions Inc.,http://pqe-spdtst-srv.convergeict.com:8080/speedtest/upload.php
BR,Brazil,4931,,speedtest.xnetspeedtest.com.br.prod.hosts.ooklaserver.net:8080,1,30887,200080,-6.0682,-49.9042,Parauapebas,0,XNet Telecom,http://speedtest.xnetspeedtest.com.br:8080/speedtest/upload.php
BR,Brazil,4931,,speedtest.linkonetecnologia.com.br.prod.hosts.ooklaserver.net:8080,1,36794,206675,-6.0682,-49.9042,Parauapebas,0,Link One Tecnologia,http://speedtest.linkonetecnologia.com.br:8080/speedtest/upload.php
BR,Brazil,4931,,speedtest.carajasnet.com:8080,1,9297,95063,-6.0682,-49.9042,Parauapebas,0,CarajásNet,http://speedtest.carajasnet.com:8080/speedtest/upload.php
BR,Brazil,4931,,ookla.garratelecompup.net.br:8080,1,40231,131728,-6.0682,-49.9042,Parauapebas,0,Garra Telecom,http://ookla.garratelecompup.net.br:8080/speedtest/upload.php
BR,Brazil,4931,,speedtest.ultranettelecom.com.br:8080,1,47645,197707,-6.0682,-49.9042,Parauapebas,0,ULTRANET,https://speedtest.ultranettelecom.com.br:8080/speedtest/upload.php
BR,Brazil,4931,,velocimetro.nortetelecom.net.br:8080,1,60968,204184,-6.0682,-49.9042,Parauapebas,0,NORTE TELECOM PROVEDOR DE INTERNET LTDA,http://velocimetro.nortetelecom.net.br:8080/speedtest/upload.php
BR,Brazil,4931,,ookla.bethelnet.net.br:8080,1,57688,77593,-6.0682,-49.9042,Parauapebas,0,Bethelnet Telecom,http://ookla.bethelnet.net.br:8080/speedtest/upload.php
BR,Brazil,4931,,speedtest-pup.coelhotecnologia.com.br.prod.hosts.ooklaserver.net:8080,1,65415,104069,-6.0682,-49.9042,Parauapebas,0,Coelho Fibra,http://speedtest-pup.coelhotecnologia.com.br:8080/speedtest/upload.php
BR,Brazil,4931,,teste.g5internet.net.br:8080,1,73146,85343,-6.0687,-49.9036,Parauapebas,0,G5 Internet,http://teste.g5internet.net.br:8080/speedtest/upload.php
BR,Brazil,4848,,speedaguiarnet.isolutionsitz.com.br:8080,1,71664,172343,-6.4667,-47.0571,São João do Paraíso,0,AGUIARNET,http://speedaguiarnet.isolutionsitz.com.br:8080/speedtest/upload.php
BR,Brazil,5132,,test.netprimegroup.com.br.prod.hosts.ooklaserver.net:8080,1,25701,202977,-10.1753,-48.8827,Paraíso do Tocantins,0,NET PRIME TELECOMUNICAÇÕES,http://test.netprimegroup.com.br:8080/speedtest/upload.php
BR,Brazil,5204,,sjparaiso.vemdigital.com.br:8080,1,72792,321410,-15.3151,-42.0168,São João do Paraíso,0,Vem Digital,http://sjparaiso.vemdigital.com.br:8080/speedtest/upload.php
BR,Brazil,5316,,speedtest.conectasja.com.br:8080,1,40089,231324,-14.1340,-47.5140,Alto Paraíso de Goiás,0,ConectaUP,http://speedtest.conectasja.com.br:8080/speedtest/upload.php
BR,Brazil,5316,,st.eletrosat.net.br:8080,1,72449,175012,-14.1340,-47.5140,Alto Paraíso de Goiás,0,Eletrosat Telecom,http://st.eletrosat.net.br:8080/speedtest/upload.php
BR,Brazil,5447,,svr-01-go-vpio-ipanema-lnx-spd.verointernet.com.br:8080,1,60243,140728,-16.0663,-47.9845,Valparaíso de Goiás,0,Vero Internet,http://svr-01-go-vpio-ipanema-lnx-spd.verointernet.com.br:8080/speedtest/upload.php
BR,Brazil,5668,,mitelecom.brsserver.com.br:8080,1,64287,291657,-9.7205,-63.3188,Alto Paraíso,0,M.I. Telecom,http://mitelecom.brsserver.com.br:8080/speedtest/upload.php
BR,Brazil,5702,,speedtest.ssp.avancar.eng.br:8080,1,53081,103394,-20.9169,-46.9908,São Sebastião do Paraíso,0,Avançar,http://speedtest.ssp.avancar.eng.br:8080/speedtest/upload.php
BR,Brazil,5767,,speedtest.worldnetparaiso.com.br:8080,1,22582,80072,-21.0147,-48.7750,Paraíso,0,WorldNet - Ultra Fibra,http://speedtest.worldnetparaiso.com.br:8080/speedtest/upload.php
BR,Brazil,5845,,speedmc.paraisofibra.com.br:8080,1,72244,255428,-23.5000,-46.6167,São Paulo,0,Paraíso Fibra,http://speedmc.paraisofibra.com.br:8080/speedtest/upload.php
BR,Brazil,5850,,ookla.totustelecom.com.br:8080,1,17578,206962,-21.2294,-50.8594,Valparaíso,0,Totus Telecom,http://ookla.totustelecom.com.br:8080/speedtest/upload.php
PH,Philippines,6692,,speedtest1.cablelink.com.ph.prod.hosts.ooklaserver.net:8080,1,10371,39655,14.4729,121.0192,Parañaque,0,Cablelink Internet Services Inc,http://speedtest1.cablelink.com.ph:8080/speedtest/upload.php
BR,Brazil,5876,,speed-prd.zaaztelecom.com.br.prod.hosts.ooklaserver.net:8080,1,50205,207100,-23.0811,-48.3736,Pardinho,0,ZAAZ TELECOM,http://speed-prd.zaaztelecom.com.br:8080/speedtest/upload.php
BR,Brazil,4791,,teste.alternativaprovedor.com.br.prod.hosts.ooklaserver.net:8080,1,22837,198290,-10.6840,-37.8630,Paripiranga,0,Alternativa Provedor,http://teste.alternativaprovedor.com.br:8080/speedtest/upload.php
FR,France,1,1,st1.scaleway.com.prod.hosts.ooklaserver.net:8080,1,61933,116914,48.8742,2.3470,Paris,0,Scaleway,http://st1.scaleway.com:8080/speedtest/upload.php
FR,France,0,,par1speedtest01.skylogic.com:8080,1,63829,266685,48.8566,2.3522,Paris,0,EUTELSAT COMMUNICATIONS SA,http://par1speedtest01.skylogic.com:8080/speedtest/upload.php
FR,France,1,,montsouris3.d2m.c2d.liveservices.fr.prod.hosts.ooklaserver.net:8080,1,62493,48496,48.8742,2.3470,Paris,0,ORANGE FRANCE,http://montsouris3.d2m.c2d.liveservices.fr:8080/speedtest/upload.php
FR,France,1,,perf.keyyo.net:8080,1,27961,129920,48.8742,2.3470,Paris,0,KEYYO,http://perf.keyyo.net:8080/speedtest/upload.php
FR,France,1,,speedtest.sewan.fr:8080,1,24130,68529,48.8742,2.3470,Paris,0,Sewan,http://speedtest.sewan.fr:8080/speedtest/upload.php
FR,France,1,,ookla.moji.fr.prod.hosts.ooklaserver.net:8080,1,62035,112577,48.8742,2.3470,Paris,0,moji,http://ookla.moji.fr:8080/speedtest/upload.php
FR,France,1,,speedtest-prs.vts.bf.prod.hosts.ooklaserver.net:8080,1,52534,169653,48.8742,2.3470,Paris,0,Virtual Technologies and Solutions,http://speedtest-prs.vts.bf:8080/speedtest/upload.php
FR,France,1,,lg-pa10.fdcservers.net:8080,1,6027,27716,48.8742,2.3470,Paris,0,fdcservers.net,http://lg-pa10.fdcservers.net:8080/speedtest/upload.php
FR,France,1,,speedtest.par1.adky.net:8080,1,69726,301706,48.8742,2.3470,Paris,0,AdKyNet SAS,http://speedtest.par1.adky.net:8080/speedtest/upload.php
FR,France,1,,speedtest.lekloud.net.prod.hosts.ooklaserver.net:8080,1,33869,301541,48.8742,2.3470,Paris,0,Nextmap - LeKloud,http://speedtest.lekloud.net:8080/speedtest/upload.php
FR,France,1,,speedtest.komogoto.com.prod.hosts.ooklaserver.net:8080,1,71643,116914,48.8742,2.3470,Paris,0,Komogoto,http://speedtest.komogoto.com:8080/speedtest/upload.php
FR,France,1,,speedtest.milkywan.fr.prod.hosts.ooklaserver.net:8080,1,50058,176751,48.8742,2.3470,Paris,0,MilkyWan,http://speedtest.milkywan.fr:8080/speedtest/upload.php
FR,France,1,,speedtest.telerys.net:8080,1,41840,287718,48.8742,2.3470,Paris,0,Unixo,http://speedtest.telerys.net:8080/speedtest/upload.php
FR,France,1,,speedtest-ookla-par.as62000.net.prod.hosts.ooklaserver.net:8080,1,49027,237405,48.8742,2.3470,Paris,0,SERVERD,http://speedtest-ookla-par.as62000.net:8080/speedtest/upload.php
FR,France,1,,speedtest.whiteprovider.net.prod.hosts.ooklaserver.net:8080,1,65410,301293,48.8742,2.3470,Paris,0,WhiteProvider,http://speedtest.whiteprovider.net:8080/speedtest/upload.php
FR,France,1,,ookla.pye.as6453.net.prod.hosts.ooklaserver.net:8080,1,73625,153357,48.8742,2.3470,Paris,0,Tata Communications,http://ookla.pye.as6453.net:8080/speedtest/upload.php
FR,France,1,,srv1297896.hstgr.cloud.prod.hosts.ooklaserver.net:8080,1,73569,271362,48.8742,2.3470,Paris,0,Hostinger,http://srv1297896.hstgr.cloud:8080/speedtest/upload.php
BM,Bermuda,3580,,speedtest.link.bm.prod.hosts.ooklaserver.net:8080,1,9337,94761,32.3134,-64.7311,Smith's Parish,0,LinkBermuda Ltd.,http://speedtest.link.bm:8080/speedtest/upload.php
US,United States,5065,,speedtest.wickedfastinternet.com.prod.hosts.ooklaserver.net:8080,1,22212,172708,40.6461,-111.4980,"Park City, UT",0,Wicked Fast Internet,http://speedtest.wickedfastinternet.com:8080/speedtest/upload.php
US,United States,4008,,speedtest13.suddenlink.net.prod.hosts.ooklaserver.net:8080,1,5359,47677,39.2667,-81.5615,"Parkersburg, WV",0,Optimum Online,http://speedtest13.suddenlink.net:8080/speedtest/upload.php
US,United States,3922,,speedtest-par.omnifiber.com:8080,1,73049,246256,41.4048,-81.7229,"Parma, OH",0,Omni Fiber,http://speedtest-par.omnifiber.com:8080/speedtest/upload.php
BR,Brazil,4448,,speedtest.orlatelecom.com.br:8080,1,63536,99340,-2.9050,-41.7769,Parnaiba,0,Orla Telecom,http://speedtest.orlatelecom.com.br:8080/speedtest/upload.php
BR,Brazil,6342,,teste.grupopowerserv.com.br:8080,1,49353,148245,-29.6248,-50.8317,Parobé,0,PowerServ Internet,http://teste.grupopowerserv.com.br:8080/speedtest/upload.php
BR,Brazil,6342,,speedtest.paranhananet.com.br.prod.hosts.ooklaserver.net:8080,1,12005,89297,-29.6248,-50.8317,Parobé,0,ParanhanaNET,http://speedtest.paranhananet.com.br:8080/speedtest/upload.php
US,United States,3642,,speedtest02.srv.prnynj.alticeusa.net.prod.hosts.ooklaserver.net:8080,1,62092,47677,40.8653,-74.4174,"Parsippany, NJ",0,Optimum Online,http://speedtest02.srv.prnynj.alticeusa.net:8080/speedtest/upload.php
BR,Brazil,5562,,velocidade.phxtel.com.br:8080,1,68929,196317,-19.8600,-44.6076,Pará de Minas,0,PHX Telecom,http://velocidade.phxtel.com.br:8080/speedtest/upload.php
BR,Brazil,5562,,velocidade.brsuper.com.br:8080,1,61611,112505,-19.8600,-44.6076,Pará de Minas,0,BR Super Internet,http://velocidade.brsuper.com.br:8080/speedtest/upload.php
BR,Brazil,5562,,svr-01-mg-prs-prs-lnx-spd.verointernet.com.br:8080,1,65300,128657,-19.8600,-44.6076,Pará de Minas,0,Vero Internet,http://svr-01-mg-prs-prs-lnx-spd.verointernet.com.br:8080/speedtest/upload.php
PH,Philippines,6688,,119.92.223.206.prod.hosts.ooklaserver.net:8080,1,7123,259981,14.5823,121.0851,Pasig City,0,PLDT,http://119.92.223.206:8080/speedtest/upload.php
PH,Philippines,6688,,speedtest.sourcetelecoms.com.ph.prod.hosts.ooklaserver.net:8080,1,26238,296102,14.5823,121.0851,Pasig City,0,Source Telecoms,http://speedtest.sourcetelecoms.com.ph:8080/speedtest/upload.php
PH,Philippines,6688,,evsi-speedtest.emapta.com.prod.hosts.ooklaserver.net:8080,1,63005,214186,14.5823,121.0851,Pasig City,0,EMAPTA Versatile Services Inc.,http://evsi-speedtest.emapta.com:8080/speedtest/upload.php
PH,Philippines,6689,,psg-speedtest.globe.com.ph.prod.hosts.ooklaserver.net:8080,1,3757,900,14.5764,121.0851,Pasig City,0,Globe Telecom,http://psg-speedtest.globe.com.ph:8080/speedtest/upload.php
PH,Philippines,6689,,speedtest-server.airlivecom.com.prod.hosts.ooklaserver.net:8080,1,64967,160942,14.5764,121.0851,Pasig City,0,"Airlive Communications, Inc.",http://speedtest-server.airlivecom.com:8080/speedtest/upload.php
BR,Brazil,4460,,teste.agrestetelecomunicacoes.com.br.prod.hosts.ooklaserver.net:8080,1,31326,165612,-6.4356,-35.6435,Passa e Fica,0,Agreste Telecomunicações,http://teste.agrestetelecomunicacoes.com.br:8080/speedtest/upload.php
BR,Brazil,6312,,mhnet-pas-ookla1.mhnet.com.br.prod.hosts.ooklaserver.net:8080,1,11450,86477,-28.2500,-52.4000,Passo Fundo,0,Mhnet Telecom,http://mhnet-pas-ookla1.mhnet.com.br:8080/speedtest/upload.php
BR,Brazil,6312,,speedtest-pfu.newlifefibra.com.br:8080,1,64734,69596,-28.2500,-52.4000,Passo Fundo,0,New Life Fibra,http://speedtest-pfu.newlifefibra.com.br:8080/speedtest/upload.php
BR,Brazil,6312,,speed.gruporktelecom.psi.br.prod.hosts.ooklaserver.net:8080,1,43694,194157,-28.2500,-52.4000,Passo Fundo,0,RK Telecom,http://speed.gruporktelecom.psi.br:8080/speedtest/upload.php
BR,Brazil,6312,,speedtest.razaoinfo.com.br.prod.hosts.ooklaserver.net:8080,1,12217,81503,-28.2500,-52.4000,Passo Fundo,0,RazaoInfo,http://speedtest.razaoinfo.com.br:8080/speedtest/upload.php
BR,Brazil,5678,,speedtest.pss.avancar.eng.br:8080,1,53067,103394,-20.7189,-46.6100,Passos,0,Avançar,http://speedtest.pss.avancar.eng.br:8080/speedtest/upload.php
BR,Brazil,5678,,speed.maxnet.com.br:8080,1,25002,25039,-20.7189,-46.6100,Passos,0,Maxnet Telecom,http://speed.maxnet.com.br:8080/speedtest/upload.php
BR,Brazil,5678,,speedtest.alkatelecom.com.br:8080,1,56253,307598,-20.7189,-46.6100,Passos,0,Alka Telecom,http://speedtest.alkatelecom.com.br:8080/speedtest/upload.php
BR,Brazil,5678,,ookla.eifibra.com.br:8080,1,46908,155378,-20.7189,-46.6100,Passos,0,Ei Telecom,http://ookla.eifibra.com.br:8080/speedtest/upload.php
BR,Brazil,5678,,speedtest3.ipi.net.br.prod.hosts.ooklaserver.net:8080,1,42849,147715,-20.7189,-46.6100,Passos,0,Zap BL Telecomunicações ltda,http://speedtest3.ipi.net.br:8080/speedtest/upload.php
BR,Brazil,6317,,speedtest3p.redemeganet.net.br.prod.hosts.ooklaserver.net:8080,1,33546,82187,-27.4559,-53.9302,Três Passos,0,MEGA NET,http://speedtest3p.redemeganet.net.br:8080/speedtest/upload.php
BR,Brazil,6317,,speed.arobanet.com.br:8080,1,32352,130503,-27.4559,-53.9302,Três Passos,0,@robaNET,http://speed.arobanet.com.br:8080/speedtest/upload.php
IT,Italy,784,,speedtest.libradsl.it.prod.hosts.ooklaserver.net:8080,1,31610,205816,41.1826,14.2002,Pastorano,0,LIBRA SRL,http://speedtest.libradsl.it:8080/speedtest/upload.php
BR,Brazil,4749,,spt.dinamicapb.com.br:8080,1,55830,177281,-6.5991,-44.0869,Pastos Bons,0,Dinâmica Telecom,http://spt.dinamicapb.com.br:8080/speedtest/upload.php
CO,Colombia,5692,,speedtest.sistemaspalacios.com.co:8080,1,27087,166400,1.2059,-77.2858,Pasto,0,Sistemas Palacios,http://speedtest.sistemaspalacios.com.co:8080/speedtest/upload.php
CO,Colombia,5692,,test.stbdecolombia.com:8080,1,54141,212308,1.2059,-77.2858,Pasto,0,STB DE COLOMBIA,http://test.stbdecolombia.com:8080/speedtest/upload.php
CO,Colombia,5692,,testdevelocidadpst.movistar.com.co.prod.hosts.ooklaserver.net:8080,1,73529,32429,1.2059,-77.2858,Pasto,0,Movistar,http://testdevelocidadpst.movistar.com.co:8080/speedtest/upload.php
IN,India,4093,,sp1.exploreworldinfranet.com.prod.hosts.ooklaserver.net:8080,1,20641,139566,23.8493,72.1266,Patan,0,EXPLORE WORLD INFRANET PVT LTD,http://sp1.exploreworldinfranet.com:8080/speedtest/upload.php
ES,Spain,661,,speedtestvlc.zafirotelecom.com.prod.hosts.ooklaserver.net:8080,1,71148,140721,39.5037,-0.4432,Paterna,0,Zafiro Telecom,http://speedtestvlc.zafirotelecom.com:8080/speedtest/upload.php
IN,India,4816,,pathsalaspeedtest.ngcbroadband.com.prod.hosts.ooklaserver.net:8080,1,57144,151830,26.5119,91.1809,Pathsala,0,NGC Broadband Pvt Ltd,http://pathsalaspeedtest.ngcbroadband.com:8080/speedtest/upload.php
TH,Thailand,5858,,speedtest-pte1.ais-idc.net.prod.hosts.ooklaserver.net:8080,1,16062,79233,14.0500,100.4833,Pathum Thani,0,AIS,http://speedtest-pte1.ais-idc.net:8080/speedtest/upload.php
TH,Thailand,5862,,speedtest-pte1.3bb.co.th.prod.hosts.ooklaserver.net:8080,1,23295,42011,14.0208,100.5250,Pathum Thani,0,3BB,http://speedtest-pte1.3bb.co.th:8080/speedtest/upload.php
TH,Thailand,5870,,speedtest10.dtacnetwork.co.th.prod.hosts.ooklaserver.net:8080,1,20219,32378,14.0109,100.7164,Pathum Thani,0,DTAC,http://speedtest10.dtacnetwork.co.th:8080/speedtest/upload.php
TH,Thailand,5877,,speedtest11.dtacnetwork.co.th.prod.hosts.ooklaserver.net:8080,1,20220,32378,13.7325,100.5292,Pathum Wan,0,DTAC,http://speedtest11.dtacnetwork.co.th:8080/speedtest/upload.php
IN,India,4594,,speedtest.pat.excitel.in:8080,1,49231,115835,25.6139,85.1354,Patna,0,Excitel,http://speedtest.pat.excitel.in:8080/speedtest/upload.php
IN,India,4594,,pnbe.speedtest.railtel.in.prod.hosts.ooklaserver.net:8080,1,47264,96146,25.6139,85.1354,Patna,0,RailTel Corporation of India Ltd,http://pnbe.speedtest.railtel.in:8080/speedtest/upload.php
IN,India,4594,,speedtest.netconnectservices.in.prod.hosts.ooklaserver.net:8080,1,35966,209959,25.6139,85.1354,Patna,0,NETCONNECT SERVICES,http://speedtest.netconnectservices.in:8080/speedtest/upload.php
IN,India,4594,,bspeedtest.candorsolution.com.prod.hosts.ooklaserver.net:8080,1,48779,87837,25.6139,85.1354,Patna,0,Candor Solution,http://bspeedtest.candorsolution.com:8080/speedtest/upload.php
IN,India,4594,,speedtest.fonexiabroadband.com.prod.hosts.ooklaserver.net:8080,1,58666,114901,25.6139,85.1354,Patna,0,Fonexia Broadband,http://speedtest.fonexiabroadband.com:8080/speedtest/upload.php
IN,India,4594,,speedtest.smartplus.in.prod.hosts.ooklaserver.net:8080,1,34084,208424,25.6139,85.1354,Patna,0,SMARTCONNECT,http://speedtest.smartplus.in:8080/speedtest/upload.php
IN,India,4594,,speedtest.bfiber.in.prod.hosts.ooklaserver.net:8080,1,35736,215630,25.6139,85.1354,Patna,0,Bfiber Broadband,http://speedtest.bfiber.in:8080/speedtest/upload.php
IN,India,4594,,speedtestpatna.multifi.in:8080,1,38400,151596,25.6139,85.1354,Patna,0,Multicraft Digital Technologies Pvt Ltd,http://speedtestpatna.multifi.in:8080/speedtest/upload.php
IN,India,4594,,speedtest7.hostaxis.in.prod.hosts.ooklaserver.net:8080,1,52771,113100,25.6139,85.1354,Patna,0,Airnetwork Broadband,http://speedtest7.hostaxis.in:8080/speedtest/upload.php
